Application Ref,Decision,Score,Risk Level,Approved Amount,Approved Term,Monthly Repayment,Total Repayable,Monthly Income,Monthly Expenses,Monthly Disposable,Post-Loan Disposable,Months Observed,Overdraft Days per Month,Income Stability Score,Risk Flags,Decline Reasons,Affordability Score,Income Quality Score,Account Conduct Score,Risk Indicators Score
Record_927391,REFER,80.3,Low,0,0,0,0,9256.54,6466.21,2790.33,2673.66,12,0.67,61,Active HCSTC (90d): 1 lenders,,30,23.8,19.5,7
Record_927497,APPROVE,71.3,Low,350,5,140,700,3444.68,1582.84,1861.84,1721.84,13,0.38,42.9,Gambling: 0.4% of income,,30,11.8,19.5,10
Record_927511,DECLINE,0,Very High,0,0,0,0,12636.75,2960.63,9676.13,9559.46,12,5.5,13.3,,Behavioural gate: extremely low income stability score (13.3 < 25),,,,
Record_927596,REFER,87.7,Low,0,0,0,0,4406.61,596.81,3809.8,3693.14,6,0.5,72.9,,,30,26.2,19.5,12
Record_927650,APPROVE,72.7,Low,350,6,116.67,700,2449.56,1557.81,891.75,775.08,13,10.54,77.5,Active HCSTC (90d): 2 lenders; Failed payments (45d): 1; Overdraft: 137 days,,30,26.2,5.5,11
Record_927912,APPROVE,92.3,Low,350,5,140,700,4469.86,1586.05,2883.8,2743.8,13,1.54,90.3,Overdraft: 20 days,,30,30.8,19.5,12
Record_927944,REFER,84.3,Low,0,0,0,0,3089.58,2328.11,761.47,644.8,13,0.38,92.9,Active HCSTC (90d): 2 lenders,,30,31.8,19.5,3
Record_928062,REFER,42.8,High,0,0,0,0,3349.43,3421.51,-72.07,-188.74,13,10.92,76,Active HCSTC (90d): 13 lenders; Failed payments (45d): 2; Overdraft: 142 days; High DTI: 58.1%,,5,25.3,5.5,7
Record_928143,REFER,74.2,Low,0,0,0,0,3247.54,2622.19,625.35,508.68,13,16.38,90.7,Active HCSTC (90d): 7 lenders; Overdraft: 213 days; High DTI: 43.0%,,26,27.7,15.5,5
Record_928226,APPROVE,88.3,Low,350,6,116.67,700,2864.74,1978.82,885.92,769.25,13,2.46,84.9,Active HCSTC (90d): 1 lenders; Overdraft: 32 days,,30,31.8,17.5,9
Record_928229,APPROVE,73.3,Low,350,5,140,700,2136.59,316.4,1820.19,1680.19,12,2.42,54.9,Overdraft: 29 days,,30,15.8,19.5,8
Record_928409,APPROVE,80.7,Low,350,6,116.67,700,4817.89,1717.55,3100.34,2983.67,13,3.08,71.4,Overdraft: 40 days,,30,26.2,17.5,7
Record_928509,REFER,50.3,High,0,0,0,0,7596.1,6942.99,653.11,536.44,13,21.77,33,Active HCSTC (90d): 3 lenders; Failed payments (45d): 2; Overdraft: 283 days,,30,11.8,5.5,3
Record_928728,APPROVE,90.8,Low,350,6,116.67,700,4484.33,1677.14,2807.19,2690.52,13,0.77,94.3,Active HCSTC (90d): 1 lenders,,30,31.8,19.5,9.5
Record_928757,REFER,64.3,Low,0,0,0,0,3057.72,4468.64,-1410.92,-1527.58,13,0.69,77.4,Active HCSTC (90d): 11 lenders,,10,27.8,19.5,7
Record_928802,APPROVE,70.3,Low,350,5,140,700,3160.92,2864.45,296.47,156.47,12,2.42,38.9,Active HCSTC (90d): 2 lenders; Overdraft: 29 days,,28,11.8,19.5,11
Record_928808,REFER,62.7,Low,0,0,0,0,3848.34,3024.38,823.96,707.3,13,4.23,58.4,Active HCSTC (90d): 7 lenders; Overdraft: 55 days; High DTI: 45.2%,,26,16.2,17.5,3
Record_928865,REFER,54.8,High,0,0,0,0,4648.99,1692.76,2956.23,2839.56,13,21.15,41.3,Gambling: 0.5% of income; Active HCSTC (90d): 2 lenders; Failed payments (45d): 2; Overdraft: 275 days,,30,11.8,5.5,7.5
Record_928914,REFER,64.3,Low,0,0,0,0,5566.27,3112.75,2453.52,2336.86,13,0.54,26.8,Active HCSTC (90d): 9 lenders,,30,11.8,19.5,3
Record_928926,REFER,72.3,Low,0,0,0,0,3566.6,3390.44,176.16,59.5,12,12.75,94.8,Active HCSTC (90d): 3 lenders; Failed payments (45d): 1; Overdraft: 153 days,,26,31.8,9.5,5
Record_928983,APPROVE,68.8,Low,350,5,140,700,4197.31,1585.68,2611.63,2471.63,3,0.67,39.9,,,30,7.3,19.5,12
Record_929260,REFER,85.8,Low,0,0,0,0,4795.18,2177.87,2617.31,2500.65,13,0,62,Active HCSTC (90d): 2 lenders,,30,23.3,21.5,11
Record_929284,APPROVE,74.7,Low,350,6,116.67,700,6388.19,5653.21,734.98,618.31,2,8.5,50,Active HCSTC (90d): 1 lenders; Overdraft: 17 days,,30,16.2,19.5,9
Record_929300,REFER,86.3,Low,0,0,0,0,6263.98,2559.71,3704.27,3587.6,13,1.15,81.6,Active HCSTC (90d): 5 lenders; Overdraft: 15 days,,30,31.8,19.5,5
Record_929311,DECLINE,0,Very High,0,0,0,0,7056.74,1293.91,5762.83,5646.16,13,13.92,11.5,,Behavioural gate: extremely low income stability score (11.5 < 25),,,,
Record_929568,REFER,57.8,High,0,0,0,0,4354.25,4488.35,-134.1,-250.76,13,16.92,91.8,Active HCSTC (90d): 6 lenders; Overdraft: 220 days,,10,29.3,15.5,3
Record_929614,APPROVE,72.3,Low,350,5,140,700,3222.47,1767.9,1454.57,1314.57,4,1.25,45.9,Active HCSTC (90d): 1 lenders,,30,11.8,19.5,11
Record_929755,REFER,64.8,Low,0,0,0,0,627.29,207.93,419.36,302.69,13,1.31,36.3,Active HCSTC (90d): 1 lenders; Overdraft: 17 days,,30,8.3,19.5,7
Record_929788,REFER,91.3,Low,0,0,0,0,8056.03,971.31,7084.72,6968.05,13,1.62,84.5,Overdraft: 21 days,,30,31.8,19.5,10
Record_929834,REFER,68.7,Low,0,0,0,0,6103.5,6023.09,80.4,-36.26,13,1.92,92.6,Active HCSTC (90d): 1 lenders; Overdraft: 25 days,,14,30.2,19.5,5
Record_929852,REFER,64.7,Low,0,0,0,0,4154.64,4439.94,-285.3,-401.96,13,1.62,82.8,Active HCSTC (90d): 10 lenders; Overdraft: 21 days,,12,30.2,19.5,3
Record_929863,REFER,78.3,Low,0,0,0,0,2583.51,1167.45,1416.06,1299.39,12,0.08,85.9,Active HCSTC (90d): 4 lenders; Failed payments (45d): 1,,30,31.8,9.5,7
Record_929873,REFER,58,High,0,0,0,0,100,0,100,-16.67,4,0.5,50,,,16,12.5,19.5,10
Record_929916,REFER,67.8,Low,0,0,0,0,9661.05,7220.96,2440.09,2323.42,12,6.92,85.7,Active HCSTC (90d): 3 lenders; Failed payments (45d): 1; Overdraft: 83 days,,30,29.3,5.5,3
Record_929934,REFER,60.3,Low,0,0,0,0,3876.69,2628.99,1247.7,1131.03,13,13.77,45.2,Active HCSTC (90d): 3 lenders; Overdraft: 179 days,,30,11.8,15.5,3
Record_929939,REFER,76.3,Low,0,0,0,0,12198.66,8102.9,4095.76,3979.09,2,2.5,50,Active HCSTC (90d): 1 lenders,,30,17.8,19.5,9
Record_930025,APPROVE,75.2,Low,350,5,140,700,3487.49,2246.99,1240.5,1100.5,2,10,50,Overdraft: 20 days,,30,15.7,19.5,10
Record_930027,APPROVE,89.7,Low,350,6,116.67,700,6547.13,1110.83,5436.3,5319.63,13,1.08,94.9,Overdraft: 14 days,,30,30.2,19.5,10
Record_930067,REFER,78.3,Low,0,0,0,0,1774.6,924.28,850.32,733.65,13,10.38,90.9,Active HCSTC (90d): 10 lenders; Overdraft: 135 days,,28,31.8,15.5,3
Record_930087,REFER,80.7,Low,0,0,0,0,5360.08,4705.72,654.36,537.69,13,2.69,87.2,Active HCSTC (90d): 7 lenders; Overdraft: 35 days,,30,30.2,17.5,3
Record_930254,REFER,86.3,Low,0,0,0,0,4988.94,2687.94,2300.99,2184.33,13,3.77,86.4,Active HCSTC (90d): 3 lenders; Overdraft: 49 days,,30,31.8,17.5,7
Record_930268,REFER,77.8,Low,0,0,0,0,3730.31,2206.37,1523.93,1407.27,13,17.77,73.3,Active HCSTC (90d): 4 lenders; Overdraft: 231 days,,30,25.3,15.5,7
Record_930332,APPROVE,87.3,Low,350,5,140,700,8634.29,2256.07,6378.22,6238.22,13,1.08,94.7,Gambling: 0.4% of income; Overdraft: 14 days,,30,30.8,19.5,7
Record_930412,DECLINE,0,Very High,0,0,0,0,11392.53,273.75,11118.77,11002.11,13,1,0,,Behavioural gate: extremely low income stability score (0.0 < 25),,,,
Record_930430,REFER,76.3,Low,0,0,0,0,4031.1,2891.52,1139.58,1022.91,12,0.92,62.9,Active HCSTC (90d): 9 lenders; Overdraft: 11 days; High DTI: 45.5%,,26,23.8,19.5,7
Record_930512,REFER,69.872,Low,0,0,0,0,2632.27,2507.74,124.53,7.86,13,3.92,81.5,Active HCSTC (90d): 23 lenders; Overdraft: 51 days,,15.572,31.8,17.5,5
Record_930517,REFER,90.3,Low,0,0,0,0,7640.04,6677.04,963.01,846.34,13,1.31,89.3,Active HCSTC (90d): 1 lenders; Overdraft: 17 days,,30,31.8,19.5,9
Record_930544,DECLINE,0,Very High,0,0,0,0,3378.6,3042.08,336.52,219.85,13,17.31,16.6,,Behavioural gate: extremely low income stability score (16.6 < 25),,,,
Record_930571,REFER,77.3,Low,0,0,0,0,3593.3,3055.47,537.83,421.16,13,0.69,89.6,Active HCSTC (90d): 2 lenders; High DTI: 50.8%,,23,31.8,19.5,3
Record_930589,REFER,54.8,High,0,0,0,0,6287.09,5285.55,1001.54,884.88,13,0.77,28,Active HCSTC (90d): 4 lenders; High DTI: 57.5%,,23,9.3,19.5,3
Record_930593,REFER,74.3,Low,0,0,0,0,4621.26,2151.2,2470.06,2353.39,13,18.46,64.1,Active HCSTC (90d): 7 lenders; Overdraft: 240 days,,30,23.8,15.5,5
Record_930754,APPROVE,78.7,Low,350,6,116.67,700,3009.35,1607.54,1401.81,1285.14,13,15.08,77.4,Active HCSTC (90d): 3 lenders; Overdraft: 196 days,,30,26.2,15.5,7
Record_930789,REFER,82.2,Low,0,0,0,0,4479.2,1715.52,2763.68,2647.01,13,13.69,97.7,Active HCSTC (90d): 9 lenders; Overdraft: 178 days,,30,30.2,15.5,6.5
Record_930791,REFER,76.3,Low,0,0,0,0,6430.18,3317.64,3112.54,2995.87,2,9.5,50,Active HCSTC (90d): 2 lenders; Overdraft: 19 days,,30,17.8,19.5,9
Record_930820,APPROVE,76.2,Low,350,6,116.67,700,2599.66,1270.59,1329.07,1212.4,12,2.58,55.8,Active HCSTC (90d): 1 lenders; Overdraft: 31 days,,30,16.2,17.5,12.5
Record_930845,REFER,50.8,High,0,0,0,0,4147.45,4287.63,-140.18,-256.84,13,15.31,77.6,Active HCSTC (90d): 1 lenders; Failed payments (45d): 2; Overdraft: 199 days,,12,27.8,5.5,5.5
Record_930848,REFER,69.3,Low,0,0,0,0,2327.89,1903.31,424.58,307.92,13,3.15,34.6,Active HCSTC (90d): 1 lenders; Overdraft: 41 days,,30,10.8,17.5,11
Record_931101,REFER,80.3,Low,0,0,0,0,14508.75,6480.93,8027.82,7911.15,13,0.85,69.5,Active HCSTC (90d): 3 lenders; Overdraft: 11 days,,30,23.8,19.5,7
Record_931115,APPROVE,60.3,Low,350,4,172.62,690.48,6113.4,4160.21,1953.19,1780.57,13,6.62,41.8,Active HCSTC (90d): 1 lenders; Overdraft: 86 days,,30,11.8,15.5,3
Record_931187,REFER,72.8,Low,0,0,0,0,6460.54,5835.52,625.03,508.36,13,1.92,75.2,Gambling: 0.1% of income; Active HCSTC (90d): 4 lenders; Overdraft: 25 days; High DTI: 54.2%,,23,25.3,19.5,5
Record_931288,APPROVE,68.3,Low,350,5,140,700,5140.03,1731.67,3408.36,3268.36,2,1.5,50,Active HCSTC (90d): 3 lenders; Failed payments (45d): 1,,30,13.3,17.5,7.5
Record_931372,REFER,70.7,Low,0,0,0,0,4086.59,3001.79,1084.8,968.13,13,3.77,55.8,Active HCSTC (90d): 5 lenders; Overdraft: 49 days,,30,16.2,17.5,7
Record_931391,REFER,58.3,High,0,0,0,0,1998.25,2091.17,-92.91,-209.58,13,4.54,79.3,Active HCSTC (90d): 15 lenders; Overdraft: 59 days,,10,27.8,17.5,3
Record_931440,APPROVE,92.3,Low,350,6,116.67,700,4528.01,1417.97,3110.03,2993.36,13,1.92,88.2,Overdraft: 25 days,,30,31.8,19.5,11
Record_931467,REFER,52.3,High,0,0,0,0,13961.56,9359.41,4602.15,4485.48,13,14.69,47,Active HCSTC (90d): 9 lenders; Failed payments (45d): 2; Overdraft: 191 days,,30,11.8,5.5,5
Record_931477,REFER,68.3,Low,0,0,0,0,4512.04,3822.55,689.49,572.83,13,0.46,48.8,Active HCSTC (90d): 1 lenders,,30,11.8,19.5,7
Record_931577,REFER,80.7,Low,0,0,0,0,3027.03,1593.61,1433.42,1316.76,12,19.67,89.1,Active HCSTC (90d): 5 lenders; Overdraft: 236 days,,30,30.2,15.5,5
Record_931648,REFER,67.8,Low,0,0,0,0,3625.01,2874.27,750.74,634.07,13,22.77,90.3,Gambling: 0.1% of income; Active HCSTC (90d): 6 lenders; Failed payments (45d): 2; Overdraft: 296 days; High DTI: 41.9%,,26,31.8,5.5,4.5
Record_931715,REFER,80.7,Low,0,0,0,0,4307.02,4035.83,271.19,154.52,13,1,91.3,Gambling: 2.0% of income; Active HCSTC (90d): 10 lenders; Overdraft: 13 days,,28,30.2,19.5,3
Record_931765,REFER,45.9,High,0,0,0,0,2911.5,3168.17,-256.67,-373.33,13,12.54,34.4,Active HCSTC (90d): 3 lenders; Overdraft: 163 days,,10,13.4,15.5,7
Record_931793,REFER,86.3,Low,0,0,0,0,10536.55,8946.99,1589.55,1472.89,13,1.54,95.4,Active HCSTC (90d): 5 lenders; Overdraft: 20 days,,30,31.8,19.5,5
Record_931913,REFER,80.3,Low,0,0,0,0,6658.64,4391.67,2266.98,2150.31,13,11,76.9,Active HCSTC (90d): 3 lenders; Overdraft: 143 days,,30,27.8,15.5,7
Record_931979,REFER,68.3,Low,0,0,0,0,15816.75,7187.56,8629.19,8512.52,12,1.58,39.9,Gambling: 1.1% of income; Active HCSTC (90d): 1 lenders; Overdraft: 19 days,,28,11.8,19.5,9
Record_932023,APPROVE,83.2,Low,350,6,116.67,700,5657.46,656.65,5000.81,4884.14,13,4.62,71.6,Active HCSTC (90d): 2 lenders; Overdraft: 60 days,,30,26.2,17.5,9.5
Record_932118,REFER,84.3,Low,0,0,0,0,7605.56,3532.8,4072.76,3956.1,13,18.69,89.4,Active HCSTC (90d): 16 lenders; Overdraft: 243 days,,30,31.8,15.5,7
Record_932303,REFER,61.8,Low,0,0,0,0,8169.62,3276.4,4893.22,4776.55,13,9.31,46.8,Active HCSTC (90d): 2 lenders; Overdraft: 121 days,,30,9.3,15.5,7
Record_932410,APPROVE,77.3,Low,350,5,140,700,4849.4,3913.86,935.54,795.54,1,0,50,,,30,15.8,21.5,10
Record_932565,REFER,82.3,Low,0,0,0,0,6520.47,5130.87,1389.6,1272.93,13,16.38,95.6,Active HCSTC (90d): 8 lenders; Overdraft: 213 days,,30,31.8,15.5,5
Record_932770,REFER,78.8,Low,0,0,0,0,8482.55,4533.07,3949.47,3832.81,13,0,59.1,Active HCSTC (90d): 2 lenders,,30,17.8,21.5,9.5
Record_932810,REFER,65.8,Low,0,0,0,0,8645.99,6893.1,1752.89,1636.22,13,12.08,53.2,Gambling: 0.3% of income; Active HCSTC (90d): 6 lenders; Overdraft: 157 days,,30,15.3,15.5,5
Record_933187,REFER,72.8,Low,0,0,0,0,5025.17,2763.09,2262.08,2145.42,12,11.08,73.9,Active HCSTC (90d): 3 lenders; Failed payments (45d): 1; Overdraft: 133 days,,30,27.8,5.5,9.5
Record_933230,REFER,43.8,High,0,0,0,0,673.95,2750.45,-2076.5,-2193.16,13,10.85,73.8,Active HCSTC (90d): 6 lenders; Overdraft: 141 days; High DTI: 226.6%,,0,25.3,13.5,5
Record_933695,REFER,66.3,Low,0,0,0,0,2836.05,3645.83,-809.78,-926.45,13,1,83.3,Active HCSTC (90d): 22 lenders; Overdraft: 13 days; High DTI: 49.3%,,8,31.8,19.5,7
Record_933789,REFER,56.8,High,0,0,0,0,6117.4,2688.59,3428.81,3312.14,13,15.69,31.5,Failed payments (45d): 2; Overdraft: 204 days,,30,9.3,5.5,12
Record_933809,REFER,80.2,Low,0,0,0,0,3392.03,1745.53,1646.5,1529.84,13,9.62,86.7,Active HCSTC (90d): 6 lenders; Overdraft: 125 days,,30,27.7,15.5,7
Record_933829,REFER,82.3,Low,0,0,0,0,2124.53,1729.58,394.95,278.28,13,18.69,91.4,Active HCSTC (90d): 6 lenders; Overdraft: 243 days,,30,31.8,15.5,5
Record_933876,REFER,86.7,Low,0,0,0,0,3871.64,3529.14,342.5,225.83,13,0.46,85,Active HCSTC (90d): 1 lenders,,30,30.2,19.5,7
Record_934004,DECLINE,0,Very High,0,0,0,0,835.17,402.09,433.08,316.42,12,2.75,0.1,,Behavioural gate: extremely low income stability score (0.1 < 25),,,,
Record_934094,APPROVE,90.3,Low,350,6,116.67,700,6031.3,1580.46,4450.84,4334.17,13,0.31,86.5,Active HCSTC (90d): 1 lenders,,30,31.8,19.5,9
Record_934158,REFER,56.3,High,0,0,0,0,7597.78,7960.02,-362.24,-478.9,2,9,50,Active HCSTC (90d): 2 lenders; Failed payments (45d): 1; Overdraft: 18 days,,12,17.8,17.5,9
Record_934204,REFER,51.8,High,0,0,0,0,2769.75,2969.01,-199.26,-315.93,13,13.77,93.2,Active HCSTC (90d): 4 lenders; Failed payments (45d): 2; Overdraft: 179 days,,12,29.3,5.5,5
Record_934211,REFER,66.3,Low,0,0,0,0,5371.06,2461.28,2909.78,2793.11,2,1,47.7,Active HCSTC (90d): 4 lenders,,30,11.8,19.5,5
Record_934227,REFER,86.7,Low,0,0,0,0,6491.69,4088.65,2403.03,2286.37,13,0.54,82.7,Active HCSTC (90d): 2 lenders,,30,30.2,19.5,7
Record_934276,APPROVE,88.8,Low,350,6,116.67,700,6745.84,3585.34,3160.5,3043.83,13,10.08,85.3,Active HCSTC (90d): 1 lenders; Overdraft: 131 days,,30,30.8,15.5,12.5
Record_934284,REFER,54.2,High,0,0,0,0,3013.82,2904.53,109.3,-7.37,13,9.62,67.7,Active HCSTC (90d): 9 lenders; Overdraft: 125 days; High DTI: 40.5%,,12,19.7,15.5,7
Record_934343,REFER,71.8,Low,0,0,0,0,6408.09,2169.69,4238.4,4121.73,13,5.54,69.4,Gambling: 0.1% of income; Active HCSTC (90d): 5 lenders; Overdraft: 72 days,,30,21.3,15.5,5
Record_934464,APPROVE,84.2,Low,350,6,116.67,700,2329.9,978.79,1351.11,1234.44,13,16.85,87.1,Active HCSTC (90d): 2 lenders; Overdraft: 219 days,,30,27.7,15.5,11
Record_934493,APPROVE,75.3,Low,350,5,140,700,2474.14,1730.07,744.07,604.07,2,8.5,50,Overdraft: 17 days,,30,15.8,19.5,10
Record_934719,APPROVE,62.2,Low,350,5,140,700,27310.07,4954.9,22355.17,22215.17,13,4.77,50.5,Overdraft: 62 days,,30,13.7,15.5,3
Record_934744,DECLINE,0,Very High,0,0,0,0,3976.52,5475.65,-1499.14,-1615.8,13,1,22.7,,Behavioural gate: extremely low income stability score (22.7 < 25),,,,
Record_934759,REFER,76.3,Low,0,0,0,0,4344.49,3397.88,946.61,829.94,13,18.23,78.3,Active HCSTC (90d): 5 lenders; Overdraft: 237 days,,30,27.8,15.5,3
Record_934792,REFER,82.8,Low,0,0,0,0,5061.8,3980.96,1080.84,964.18,6,1.33,74.3,Active HCSTC (90d): 3 lenders,,30,27.8,19.5,5.5
Record_934809,REFER,73.8,Low,0,0,0,0,5832.34,3402.02,2430.32,2313.65,13,0.54,62.1,Active HCSTC (90d): 3 lenders,,30,21.3,19.5,3
Record_934927,APPROVE,88.3,Low,350,6,116.67,700,3141.81,1660.97,1480.84,1364.17,13,1.69,91.7,Active HCSTC (90d): 2 lenders; Overdraft: 22 days,,30,31.8,19.5,7
Record_934930,REFER,58.7,High,0,0,0,0,2786.45,2673.68,112.77,-3.9,13,6.77,68,Active HCSTC (90d): 3 lenders; Overdraft: 88 days,,14,19.7,15.5,9.5
Record_935243,REFER,80.7,Low,0,0,0,0,3519.24,1595.12,1924.12,1807.46,13,3,89.2,Active HCSTC (90d): 3 lenders; Overdraft: 39 days,,30,30.2,17.5,3
Record_935303,REFER,75.3,Low,0,0,0,0,5909.24,2683.94,3225.3,3108.63,13,10.38,96.2,Gambling: 3.1% of income; Active HCSTC (90d): 27 lenders; Overdraft: 135 days,,28,31.8,15.5,0
Record_935614,REFER,64.7,Low,0,0,0,0,7846.91,5732.79,2114.12,1997.45,13,8.15,67.3,Active HCSTC (90d): 14 lenders; Failed payments (45d): 2; Overdraft: 106 days,,30,22.2,5.5,7
Record_935717,REFER,58.7,High,0,0,0,0,3496.19,2688.83,807.36,690.69,13,8.77,34.4,Active HCSTC (90d): 8 lenders; Overdraft: 114 days,,30,10.2,15.5,3
Record_935902,APPROVE,87.2,Low,350,6,116.67,700,4731.55,1107.36,3624.19,3507.52,3,1,88,Active HCSTC (90d): 3 lenders,,30,30.2,19.5,7.5
Record_935954,REFER,59.8,High,0,0,0,0,2595.09,2906.92,-311.82,-428.49,13,2.54,89.3,Active HCSTC (90d): 6 lenders; Overdraft: 33 days; High DTI: 41.6%,,8,29.3,17.5,5
Record_935993,REFER,88.3,Low,0,0,0,0,3754.87,2995.65,759.22,642.55,12,0.42,88.9,Gambling: 0.2% of income; Active HCSTC (90d): 1 lenders,,28,31.8,19.5,9
Record_936064,REFER,53.4,High,0,0,0,0,1383.86,1281.43,102.43,-14.24,12,24.25,99.4,Active HCSTC (90d): 4 lenders; Failed payments (45d): 2; Overdraft: 291 days; High DTI: 46.0%,,12,30.9,5.5,5
Record_936119,APPROVE,76.3,Low,350,6,116.67,700,3939.05,1227.96,2711.09,2594.42,2,9.5,50,Active HCSTC (90d): 1 lenders; Overdraft: 19 days,,30,17.8,19.5,9
Record_936363,REFER,76.3,Low,0,0,0,0,9174.09,5941.33,3232.76,3116.09,13,4.77,79.4,Active HCSTC (90d): 7 lenders; Overdraft: 62 days,,30,27.8,15.5,3
Record_936387,REFER,48.7,High,0,0,0,0,6317.47,9391.49,-3074.02,-3190.69,13,15.62,89,Active HCSTC (90d): 10 lenders; Failed payments (45d): 2; Overdraft: 203 days; High DTI: 40.7%,,8,30.2,5.5,5
Record_936465,REFER,76.8,Low,0,0,0,0,7237.99,1763.14,5474.85,5358.18,2,0,50,Active HCSTC (90d): 3 lenders,,30,17.8,21.5,7.5
Record_936525,REFER,76.3,Low,0,0,0,0,7848.94,2090.43,5758.51,5641.84,13,2.38,72.9,Gambling: 0.1% of income; Active HCSTC (90d): 5 lenders; Overdraft: 31 days,,30,27.8,15.5,3
Record_936529,REFER,86.3,Low,0,0,0,0,2709.89,853.84,1856.06,1739.39,13,0.62,94.6,Active HCSTC (90d): 13 lenders,,30,31.8,19.5,5
Record_936583,REFER,54.3,High,0,0,0,0,3453.55,3575.81,-122.26,-238.92,12,18.33,70.4,Active HCSTC (90d): 5 lenders; Overdraft: 220 days; High DTI: 46.9%,,8,27.8,15.5,3
Record_936706,APPROVE,75.3,Low,350,5,140,700,2196.95,1057.53,1139.42,999.42,13,4.62,51.5,Overdraft: 60 days,,30,15.8,17.5,12
Record_936735,REFER,55.8,High,0,0,0,0,4676.65,1740.27,2936.38,2819.72,13,19,52.5,Active HCSTC (90d): 3 lenders; Failed payments (45d): 2; Overdraft: 247 days,,28,15.3,5.5,7
Record_936805,REFER,67.3,Low,0,0,0,0,9094.16,3701.91,5392.25,5275.58,13,10.85,55.1,Gambling: 0.2% of income; Active HCSTC (90d): 6 lenders; Overdraft: 141 days,,30,17.8,15.5,4
Record_937047,REFER,77.4,Low,0,0,0,0,12018.16,10103.49,1914.67,1798,2,12.5,50,Active HCSTC (90d): 2 lenders; Overdraft: 25 days,,30,18.9,19.5,9
Record_937310,REFER,62.7,Low,0,0,0,0,6714.45,3012.12,3702.33,3585.67,12,4.25,45.6,Active HCSTC (90d): 17 lenders; Overdraft: 51 days,,28,10.2,17.5,7
Record_937405,APPROVE,84.8,Low,350,5,140,700,2859.8,2463.87,395.93,255.93,13,17.46,81.8,Overdraft: 227 days,,30,31.3,15.5,8
Record_937547,DECLINE,0,Very High,0,0,0,0,7317.66,5467.9,1849.76,1733.09,13,19.85,22.6,,Behavioural gate: extremely low income stability score (22.6 < 25),,,,
Record_937555,REFER,86.3,Low,0,0,0,0,3165.2,2956.07,209.13,92.46,13,1.85,91.3,Active HCSTC (90d): 10 lenders; Overdraft: 24 days,,28,31.8,19.5,7
Record_937567,REFER,58.3,High,0,0,0,0,5076.83,7126.83,-2050.01,-2166.67,13,5.23,69.9,Active HCSTC (90d): 5 lenders; Overdraft: 68 days,,12,23.8,15.5,7
Record_937641,APPROVE,87.2,Low,350,6,116.67,700,3355.04,840.06,2514.98,2398.31,13,3,84.2,Overdraft: 39 days,,30,27.7,17.5,12
Record_937647,APPROVE,88.3,Low,350,6,116.67,700,2444.59,1715.74,728.85,612.18,13,0.38,77.8,,,30,27.8,19.5,11
Record_937676,APPROVE,77.8,Low,350,6,116.67,700,3036.87,2428.55,608.32,491.65,13,0.38,79,Active HCSTC (90d): 3 lenders,,30,25.3,19.5,3
Record_937773,REFER,69.3,Low,0,0,0,0,4599.92,3963.23,636.69,520.02,13,15.85,34.9,Overdraft: 206 days,,30,11.8,15.5,12
Record_938254,REFER,81.8,Low,0,0,0,0,2866.14,2667.61,198.53,81.87,13,0.46,91.3,Active HCSTC (90d): 5 lenders,,26,29.3,19.5,7
Record_938339,REFER,67.8,Low,0,0,0,0,9241.96,4560.86,4681.1,4564.43,11,6.82,60.8,Active HCSTC (90d): 4 lenders; Overdraft: 75 days,,28,21.3,15.5,3
Record_938367,REFER,54.248,High,0,0,0,0,3984.47,3850.06,134.41,17.74,13,22.92,60.7,Active HCSTC (90d): 2 lenders; Failed payments (45d): 2; Overdraft: 298 days,,19.548,22.2,5.5,7
Record_938383,REFER,80.3,Low,0,0,0,0,3356.13,2431.54,924.59,807.92,13,0.62,91.3,Active HCSTC (90d): 5 lenders; High DTI: 40.9%,,26,31.8,19.5,3
Record_938385,REFER,51.8,High,0,0,0,0,3276.44,4760.31,-1483.87,-1600.54,13,19.62,73.1,Active HCSTC (90d): 1 lenders; Failed payments (45d): 2; Overdraft: 255 days,,10,25.3,5.5,11
Record_938399,REFER,53.2,High,0,0,0,0,2132.05,4020.82,-1888.76,-2005.43,13,16.46,95.6,Active HCSTC (90d): 3 lenders; Overdraft: 214 days; High DTI: 57.3%,,5,27.7,15.5,5
Record_938422,REFER,60.3,Low,0,0,0,0,8016.19,2322.38,5693.8,5577.14,13,9.15,51.6,Active HCSTC (90d): 3 lenders; Failed payments (45d): 1; Overdraft: 119 days,,30,17.8,5.5,7
Record_938477,REFER,78.7,Low,0,0,0,0,8442.7,5835.73,2606.97,2490.3,13,14.08,66,Active HCSTC (90d): 1 lenders; Overdraft: 183 days,,30,22.2,15.5,11
Record_938600,APPROVE,88.2,Low,350,5,140,700,3519.24,1737.59,1781.65,1641.65,13,0,92.7,Active HCSTC (90d): 1 lenders,,30,29.7,21.5,7
Record_938641,REFER,80.7,Low,0,0,0,0,4321.02,2571.99,1749.03,1632.36,12,18.75,91.4,Active HCSTC (90d): 3 lenders; Overdraft: 225 days,,30,30.2,15.5,5
Record_938679,REFER,68.7,Low,0,0,0,0,9737.21,6878.93,2858.29,2741.62,13,16.38,57.4,Active HCSTC (90d): 1 lenders; Overdraft: 213 days,,30,16.2,15.5,7
Record_938733,REFER,83.8,Low,0,0,0,0,4028.11,2642.66,1385.45,1268.78,3,1.67,77.8,Active HCSTC (90d): 2 lenders,,30,25.3,19.5,9
